Series;Time;Value
Ret_Bot;2018-07-27T15:00:00+03:00;-103.4973865877714
Ret_Bot;2018-07-27T15:10:00+03:00;-103.50399212598408
Ret_Bot;2018-07-27T15:20:00+03:00;-103.50637672583775
Ret_Bot;2018-07-27T15:30:00+03:00;-103.50662919132151
Ret_Bot;2018-07-27T15:40:00+03:00;-103.49863779527568
Ret_Bot;2018-07-27T15:50:00+03:00;-103.4961873767254
Ret_Bot;2018-07-27T16:00:00+03:00;-103.50445956607543
Ret_Bot;2018-07-27T16:10:00+03:00;-103.51305522682348
Ret_Bot;2018-07-27T16:20:00+03:00;-103.52380314960678
Ret_Bot;2018-07-27T16:30:00+03:00;-103.51526035502928
Ret_Bot;2018-07-27T16:40:00+03:00;-103.51159368836288
Ret_Bot;2018-07-27T16:50:00+03:00;-103.50919132149865
Ret_Bot;2018-07-27T17:00:00+03:00;-103.50880511811008
Ret_Bot;2018-07-27T17:10:00+03:00;-103.48855029585832
Ret_Bot;2018-07-27T17:20:00+03:00;-103.406932938856
Ret_Bot;2018-07-27T17:30:00+03:00;-103.3298641732286
Ret_Bot;2018-07-27T17:40:00+03:00;-103.24986390532517
Ret_Bot;2018-07-27T17:50:00+03:00;-103.25844773175551
Ret_Bot;2018-07-27T18:00:00+03:00;-103.41262204724433
Ret_Bot;2018-07-27T18:10:00+03:00;-103.48930177514782
Ret_Bot;2018-07-27T18:20:00+03:00;-103.50903353057281
Ret_Bot;2018-07-27T18:30:00+03:00;-103.51023818897579
Ret_Bot;2018-07-27T18:40:00+03:00;-103.5102386587776
Ret_Bot;2018-07-27T18:50:00+03:00;-103.51737869822415
Ret_Bot;2018-07-27T19:00:00+03:00;-103.52930511811033
Ret_Bot;2018-07-27T19:10:00+03:00;-103.53787179487176
Ret_Bot;2018-07-27T19:20:00+03:00;-103.54249409448795
Ret_Bot;2018-07-27T19:30:00+03:00;-103.53687573964464
Ret_Bot;2018-07-27T19:40:00+03:00;-103.55216765285954
Ret_Bot;2018-07-27T19:50:00+03:00;-103.55055905511821
Ret_Bot;2018-07-27T20:00:00+03:00;-103.54302366863877
Ret_Bot;2018-07-27T20:10:00+03:00;-103.53246942800777
Ret_Bot;2018-07-27T20:20:00+03:00;-103.48944094488202
Ret_Bot;2018-07-27T20:30:00+03:00;-103.40977712031557
Ret_Bot;2018-07-27T20:40:00+03:00;-103.33714960629932
Ret_Bot;2018-07-27T20:50:00+03:00;-103.27827218934875
Ret_Bot;2018-07-27T21:00:00+03:00;-103.38932149901376
Ret_Bot;2018-07-27T21:10:00+03:00;-103.50465680473347
Ret_Bot;2018-07-27T21:20:00+03:00;-103.53861341222887
Ret_Bot;2018-07-27T21:30:00+03:00;-103.54802564102562
Ret_Bot;2018-07-27T21:40:00+03:00;-103.54215976331363
Ret_Bot;2018-07-27T21:50:00+03:00;-103.53367850098613
Ret_Bot;2018-07-27T22:00:00+03:00;-103.54175936883676
Ret_Bot;2018-07-27T22:10:00+03:00;-103.54611417322803
Ret_Bot;2018-07-27T22:20:00+03:00;-103.5303846153853
Ret_Bot;2018-07-27T22:30:00+03:00;-103.53070611439851
Ret_Bot;2018-07-27T22:40:00+03:00;-103.53303550295843
Ret_Bot;2018-07-27T22:50:00+03:00;-103.51891518737649
Ret_Bot;2018-07-27T23:00:00+03:00;-103.52745364891491
Ret_Bot;2018-07-27T23:10:00+03:00;-103.5211065088759
Ret_Bot;2018-07-27T23:20:00+03:00;-103.46101183431945
Ret_Bot;2018-07-27T23:30:00+03:00;-103.37846548323466
Ret_Bot;2018-07-27T23:40:00+03:00;-103.29500590551167
Ret_Bot;2018-07-27T23:50:00+03:00;-103.24230571992071
Ret_Bot;2018-07-28T00:00:00+03:00;-103.3689664694279
Ret_Bot;2018-07-28T00:10:00+03:00;-103.48122244094498
Ret_Bot;2018-07-28T00:20:00+03:00;-103.52389349112484
Ret_Bot;2018-07-28T00:30:00+03:00;-103.52900591715972
Ret_Bot;2018-07-28T00:40:00+03:00;-103.5227677165356
Ret_Bot;2018-07-28T00:50:00+03:00;-103.52831558185396
Ret_Bot;2018-07-28T01:00:00+03:00;-103.52594871794858
